"Provider.ID","Name","City","State","County","Address","lat","long"
30088,"BANNER BAYWOOD MEDICAL CENTER","MESA","AZ","MARICOPA","6644 EAST BAYWOOD AVENUE
MESA, AZ 85206
(33.41047, -111.687166)","33.41047"," -111.687166"
30089,"BANNER THUNDERBIRD MEDICAL CENTER","GLENDALE","AZ","MARICOPA","5555 WEST THUNDERBIRD ROAD
GLENDALE, AZ 85306
(33.610731, -112.178606)","33.610731"," -112.178606"
30092,"HONORHEALTH DEER VALLEY MEDICAL CENTER","PHOENIX","AZ","MARICOPA","19829 NORTH 27TH AVENUE
PHOENIX, AZ 85027
(33.666521, -112.117188)","33.666521"," -112.117188"
30093,"BANNER DEL E WEBB MEDICAL CENTER","SUN CITY WEST","AZ","MARICOPA","14502 WEST MEEKER BOULEVARD
SUN CITY WEST, AZ 85375
(33.658307, -112.371939)","33.658307"," -112.371939"
30094,"ABRAZO ARROWHEAD CAMPUS","GLENDALE","AZ","MARICOPA","18701 NORTH 67TH AVENUE
GLENDALE, AZ 85308
(33.655042, -112.202889)","33.655042"," -112.202889"
30101,"WESTERN ARIZONA REGIONAL MEDICAL CENTER","BULLHEAD CITY","AZ","MOHAVE","2735 SILVER CREEK ROAD
BULLHEAD CITY, AZ 86442
(35.10987, -114.555341)","35.10987"," -114.555341"
30103,"MAYO CLINIC HOSPITAL","PHOENIX","AZ","MARICOPA","5777 EAST MAYO BOULEVARD
PHOENIX, AZ 85054
(33.663306, -111.955634)","33.663306"," -111.955634"
30105,"BANNER HEART HOSPITAL","MESA","AZ","MARICOPA","6750 EAST BAYWOOD AVENUE
MESA, AZ 85206
(33.410429, -111.686221)","33.410429"," -111.686221"
30107,"ARIZONA SPINE AND JOINT HOSPITAL","MESA","AZ","MARICOPA","4620 EAST BASELINE ROAD
MESA, AZ 85206
(33.379207, -111.734905)","33.379207"," -111.734905"
30108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE","PHOENIX","AZ","MARICOPA","6501 NORTH 19TH AVENUE
PHOENIX, AZ 85015
(33.531837, -112.099636)","33.531837"," -112.099636"
30110,"ABRAZO WEST CAMPUS","GOODYEAR","AZ","MARICOPA","13677 WEST MCDOWELL ROAD
GOODYEAR, AZ 85395
(33.464283, -112.354024)","33.464283"," -112.354024"
30111,"BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS","TUCSON","AZ","PIMA","2800 EAST AJO WAY
TUCSON, AZ 85713
(32.177882, -110.930891)","32.177882"," -110.930891"
30112,"ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP","CHANDLER","AZ","MARICOPA","2905 WEST WARNER ROAD
CHANDLER, AZ 85224
(33.33484, -111.891133)","33.33484"," -111.891133"
30113,"WHITERIVER PHS INDIAN HOSPITAL","WHITERIVER","AZ","NAVAJO","200 WEST HOSPITAL DRIVE (PO BOX 860)
WHITERIVER, AZ 85941
(33.875976, -109.959528)","33.875976"," -109.959528"
30114,"ORO VALLEY HOSPITAL","ORO VALLEY","AZ","PIMA","1551 EAST TANGERINE ROAD
ORO VALLEY, AZ 85755
(32.427304, -110.947967)","32.427304"," -110.947967"
30115,"BANNER ESTRELLA MEDICAL CENTER","PHOENIX","AZ","MARICOPA","9201 WEST THOMAS ROAD
PHOENIX, AZ 85037
(33.479558, -112.257936)","33.479558"," -112.257936"
30117,"VALLEY VIEW MEDICAL CENTER","FORT MOHAVE","AZ","MOHAVE","5330 SOUTH HIGHWAY 95
FORT MOHAVE, AZ 86426
(35.004167, -114.597968)","35.004167"," -114.597968"
30118,"YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS","PRESCOTT VALLEY","AZ","YAVAPAI","7700 EAST FLORENTINE ROAD
PRESCOTT VALLEY, AZ 86314
(34.588044, -112.328741)","34.588044"," -112.328741"
30119,"MERCY GILBERT MEDICAL CENTER","GILBERT","AZ","MARICOPA","3555 SOUTH VAL VISTA DRIVE
GILBERT, AZ 85296
(33.286661, -111.755311)","33.286661"," -111.755311"
30120,"GILBERT HOSPITAL","GILBERT","AZ","MARICOPA","5656 SOUTH POWER ROAD
GILBERT, AZ 85295
(33.313649, -111.686883)","33.313649"," -111.686883"
30121,"MOUNTAIN VISTA MEDICAL CENTER, LP","MESA","AZ","MARICOPA","1301 SOUTH CRISMON ROAD
MESA, AZ 85209
(33.3911, -111.615329)","33.3911"," -111.615329"
30122,"BANNER GATEWAY MEDICAL CENTER","GILBERT","AZ","MARICOPA","1900 NORTH HIGLEY ROAD
GILBERT, AZ 85234
(33.384225, -111.719634)","33.384225"," -111.719634"
30123,"SCOTTSDALE THOMPSON PEAK MEDICAL CENTER","SCOTTSDALE","AZ","MARICOPA","7400 EAST THOMPSON PEAK PARKWAY
SCOTTSDALE, AZ 85255
(33.669777, -111.921803)","33.669777"," -111.921803"
30130,"BANNER IRONWOOD MEDICAL CENTER","SAN TAN VALLEY","AZ","PINAL","37000 NORTH GANTZEL ROAD
SAN TAN VALLEY, AZ 85140
(33.215299, -111.563446)","33.215299"," -111.563446"
30131,"SOUTHWEST ORTHOPEDIC AND SPINE HOSPITAL, LLC","PHOENIX","AZ","MARICOPA","750 NORTH 40TH STREET
PHOENIX, AZ 85008
(33.456719, -111.99521)","33.456719"," -111.99521"
30132,"FLORENCE HOSPITAL AT ANTHEM, LLC","FLORENCE","AZ","PINAL","4545 NORTH HUNT HIGHWAY
FLORENCE, AZ 85132
(33.073607, -111.486843)","33.073607"," -111.486843"
30134,"BANNER GOLDFIELD MEDICAL CENTER","APACHE JUNCTION","AZ","PINAL","2050 WEST SOUTHERN AVENUE
APACHE JUNCTION, AZ 85120
(33.393343, -111.566796)","33.393343"," -111.566796"
30136,"DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL","LAVEEN","AZ","MARICOPA","7171 SOUTH 51ST AVENUE
LAVEEN, AZ 85339
(33.380678, -112.168233)","33.380678"," -112.168233"
30137,"GREEN VALLEY HOSPITAL","GREEN VALLEY","AZ","PIMA","4455 SOUTH I-19 FRONTAGE ROAD
GREEN VALLEY, AZ 85614
(31.807946, -111.010965)","31.807946"," -111.010965"
31300,"WICKENBURG COMMUNITY HOSPITAL","WICKENBURG","AZ","MARICOPA","520 ROSE LANE
WICKENBURG, AZ 85390
(33.978047, -112.74196)","33.978047"," -112.74196"
31301,"BENSON HOSPITAL","BENSON","AZ","COCHISE","450 SOUTH OCOTILLO AVENUE
BENSON, AZ 85602
(31.965051, -110.307121)","31.965051"," -110.307121"
31302,"NORTHERN COCHISE COMMUNITY HOSPITAL","WILLCOX","AZ","COCHISE","901 WEST REX ALLEN DRIVE
WILLCOX, AZ 85643
(32.264256, -109.838096)","32.264256"," -109.838096"
31304,"PAGE HOSPITAL","PAGE","AZ","COCONINO","501 NORTH NAVAJO DRIVE
PAGE, AZ 86040
(36.91696, -111.463186)","36.91696"," -111.463186"
31305,"HOPI HEALTH CARE CENTER","POLACCA","AZ","NAVAJO","HIGHWAY 264, MILEPOST 388
POLACCA, AZ 86042
","35.8366716","-110.3815198"
31309,"SAGE MEMORIAL HOSPITAL","GANADO","AZ","APACHE","STATE ROUTE 264 SOUTH 191 PO BOX 457
GANADO, AZ 86505
","35.772205","-109.649348"
31311,"LITTLE COLORADO MEDICAL CENTER","WINSLOW","AZ","NAVAJO","1501 NORTH WILLIAMSON AVENUE
WINSLOW, AZ 86047
(35.035455, -110.691742)","35.035455"," -110.691742"
31312,"COPPER QUEEN COMMUNITY HOSPITAL","BISBEE","AZ","COCHISE","101 COLE AVENUE
BISBEE, AZ 85603
(31.417254, -109.8826)","31.417254"," -109.8826"
31313,"HOLY CROSS HOSPITAL","NOGALES","AZ","SANTA CRUZ","1171 WEST TARGET RANGE ROAD
NOGALES, AZ 85621
(31.341614, -110.955743)","31.341614"," -110.955743"
31314,"COBRE VALLEY REGIONAL MEDICAL CENTER","GLOBE","AZ","GILA","5880 SOUTH HOSPITAL DRIVE
GLOBE, AZ 85501
(33.407206, -110.826224)","33.407206"," -110.826224"
31315,"WHITE MOUNTAIN REGIONAL MEDICAL CENTER","SPRINGERVILLE","AZ","APACHE","118 SOUTH MOUNTAIN AVENUE
SPRINGERVILLE, AZ 85938
(34.132136, -109.286545)","34.132136"," -109.286545"
31317,"LA PAZ REGIONAL HOSPITAL","PARKER","AZ","LA PAZ","1200 WEST MOHAVE ROAD
PARKER, AZ 85344
(34.135299, -114.285226)","34.135299"," -114.285226"
33302,"PHOENIX CHILDREN'S HOSPITAL","PHOENIX","AZ","MARICOPA","1919 EAST THOMAS ROAD
PHOENIX, AZ 85016
(33.480216, -112.041193)","33.480216"," -112.041193"
40001,"SILOAM SPRINGS REGIONAL HOSPITAL","SILOAM SPRINGS","AR","BENTON","603 NORTH PROGRESS AVENUE
SILOAM SPRINGS, AR 72761
(36.190377, -94.509658)","36.190377"," -94.509658"
40002,"JOHNSON REGIONAL MEDICAL CENTER","CLARKSVILLE","AR","JOHNSON","1100 EAST POPLAR STREET
CLARKSVILLE, AR 72830
(35.464369, -93.444993)","35.464369"," -93.444993"
40004,"WASHINGTON REGIONAL MEDICAL CENTER","FAYETTEVILLE","AR","WASHINGTON","3215 N NORTH HILLS BOULEVARD
FAYETTEVILLE, AR 72703
(36.110984, -94.157862)","36.110984"," -94.157862"
40007,"CHI-ST VINCENT INFIRMARY","LITTLE ROCK","AR","PULASKI","TWO ST VINCENT CIRCLE
LITTLE ROCK, AR 72205
","34.7504671","-92.3393722"
40010,"MERCY HOSPITAL NORTHWEST ARKANSAS","ROGERS","AR","BENTON","2710 SOUTH RIFE MEDICAL LANE
ROGERS, AR 72758
(36.309816, -94.184727)","36.309816"," -94.184727"
40011,"CHAMBERS MEMORIAL HOSPITAL","DANVILLE","AR","YELL","719 DETROIT STREET
DANVILLE, AR 72833
(35.054749, -93.388542)","35.054749"," -93.388542"
40014,"WHITE COUNTY MEDICAL CENTER","SEARCY","AR","WHITE","3214 EAST RACE AVENUE
SEARCY, AR 72143
(35.250446, -91.696758)","35.250446"," -91.696758"
40015,"MENA REGIONAL HEALTH SYSTEM","MENA","AR","POLK","311 NORTH MORROW STREET
MENA, AR 71953
(34.588582, -94.222504)","34.588582"," -94.222504"
40016,"UAMS MEDICAL CENTER","LITTLE ROCK","AR","PULASKI","4301 WEST MARKHAM STREET MAIL SLOT 612
LITTLE ROCK, AR 72205
(34.751583, -92.320998)","34.751583"," -92.320998"
40017,"NORTH ARKANSAS REGIONAL MEDICAL CENTER","HARRISON","AR","BOONE","620 NORTH MAIN STREET
HARRISON, AR 72601
(36.236281, -93.107148)","36.236281"," -93.107148"
40018,"SPARKS MEDICAL CENTER - VAN BUREN","VAN BUREN","AR","CRAWFORD","EAST MAIN AND SOUTH 20TH STREET
VAN BUREN, AR 72956
(35.451836, -94.301688)","35.451836"," -94.301688"
40019,"FORREST CITY MEDICAL CENTER","FORREST CITY","AR","SAINT FRANCIS","1601 NEWCASTLE ROAD
FORREST CITY, AR 72335
(35.039275, -90.771894)","35.039275"," -90.771894"
40020,"ST BERNARDS MEDICAL CENTER","JONESBORO","AR","CRAIGHEAD","225 E JACKSON
JONESBORO, AR 72401
(35.837478, -90.702142)","35.837478"," -90.702142"
40022,"NORTHWEST MEDICAL CENTER-SPRINGDALE","SPRINGDALE","AR","WASHINGTON","609 WEST MAPLE AVENUE
SPRINGDALE, AR 72764
(36.181394, -94.136464)","36.181394"," -94.136464"
40026,"CHI ST. VINCENT HOSPITAL HOT SPRINGS","HOT SPRINGS","AR","GARLAND","300 WERNER STREET
HOT SPRINGS, AR 71903
(34.466035, -93.066396)","34.466035"," -93.066396"
40027,"BAXTER REGIONAL MEDICAL CENTER","MOUNTAIN HOME","AR","BAXTER","624 HOSPITAL DRIVE
MOUNTAIN HOME, AR 72653
(36.342995, -92.395318)","36.342995"," -92.395318"
40029,"CONWAY REGIONAL MEDICAL CENTER","CONWAY","AR","FAULKNER","2302 COLLEGE AVENUE
CONWAY, AR 72034
(35.084852, -92.458414)","35.084852"," -92.458414"
40036,"BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","NORTH LITTLE ROCK","AR","PULASKI","3333 SPRINGHILL DRIVE
NORTH LITTLE ROCK, AR 72117
(34.784075, -92.218633)","34.784075"," -92.218633"
40039,"ARKANSAS METHODIST MEDICAL CENTER","PARAGOULD","AR","GREENE","900 WEST KINGSHIGHWAY
PARAGOULD, AR 72450
(36.052589, -90.500007)","36.052589"," -90.500007"
40041,"ST MARYS REGIONAL MEDICAL CENTER","RUSSELLVILLE","AR","POPE","1808 WEST MAIN STREET
RUSSELLVILLE, AR 72801
(35.28286, -93.149908)","35.28286"," -93.149908"
40047,"FIVE RIVERS MEDICAL CENTER","POCAHONTAS","AR","RANDOLPH","2801 MEDICAL CENTER DRIVE
POCAHONTAS, AR 72455
(36.289907, -90.996399)","36.289907"," -90.996399"
40050,"OUACHITA COUNTY MEDICAL CENTER","CAMDEN","AR","OUACHITA","638 CALIFORNIA AVENUE
CAMDEN, AR 71701
","33.5758644","-92.8362602"
40051,"DREW MEMORIAL HOSPITAL","MONTICELLO","AR","DREW","778 SCOGIN DRIVE
MONTICELLO, AR 71655
(33.610628, -91.814978)","33.610628"," -91.814978"
40055,"SPARKS REGIONAL MEDICAL CENTER","FORT SMITH","AR","SEBASTIAN","1001 TOWSON AVENUE
FORT SMITH, AR 72902
(35.374439, -94.421313)","35.374439"," -94.421313"
40062,"ST EDWARD MERCY MEDICAL CENTER","FORT SMITH","AR","SEBASTIAN","7301 ROGERS AVE
FORT SMITH, AR 72917
(35.35464, -94.355281)","35.35464"," -94.355281"
40067,"MAGNOLIA HOSPITAL","MAGNOLIA","AR","COLUMBIA","101 HOSPITAL DRIVE
MAGNOLIA, AR 71754
(33.27493, -93.238472)","33.27493"," -93.238472"
40069,"GREAT RIVER MEDICAL CENTER","BLYTHEVILLE","AR","MISSISSIPPI","1520 N DIVISION STREET
BLYTHEVILLE, AR 72315
(35.943011, -89.918929)","35.943011"," -89.918929"
40071,"JEFFERSON REGIONAL MEDICAL CENTER","PINE BLUFF","AR","JEFFERSON","1600 WEST 40TH AVENUE
PINE BLUFF, AR 71603
(34.189066, -92.018466)","34.189066"," -92.018466"
40072,"BAPTIST HEALTH MEDICAL CENTER-STUTTGART","STUTTGART","AR","ARKANSAS","1703 NORTH BUERKLE ST
STUTTGART, AR 72160
(34.518074, -91.557568)","34.518074"," -91.557568"
40074,"NORTH METRO MEDICAL CENTER","JACKSONVILLE","AR","PULASKI","1400 BRADEN STREET
JACKSONVILLE, AR 72076
(34.872398, -92.125744)","34.872398"," -92.125744"
40076,"BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY","MALVERN","AR","HOT SPRING","1001 SCHNEIDER DRIVE
MALVERN, AR 72104
(34.358876, -92.786401)","34.358876"," -92.786401"
40078,"NATIONAL PARK MEDICAL CENTER","HOT SPRINGS","AR","GARLAND","1910 MALVERN AVENUE
HOT SPRINGS, AR 71901
(34.486239, -93.033554)","34.486239"," -93.033554"
40084,"SALINE MEMORIAL HOSPITAL","BENTON","AR","SALINE","#1 MEDICAL PARK DRIVE
BENTON, AR 72015
(34.572716, -92.585094)","34.572716"," -92.585094"
40085,"HELENA REGIONAL MEDICAL CENTER","HELENA","AR","PHILLIPS","1801 MARTIN LUTHER KING JR DRIVE
HELENA, AR 72342
(34.508357, -90.62733)","34.508357"," -90.62733"
40088,"MEDICAL CENTER SOUTH ARKANSAS","EL DORADO","AR","UNION","700 WEST GROVE STREET
EL DORADO, AR 71731
(33.218378, -92.67103)","33.218378"," -92.67103"
40114,"BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK","LITTLE ROCK","AR","PULASKI","9601 INTERSTATE 630, EXIT 7
LITTLE ROCK, AR 72205
(34.75356, -92.4007)","34.75356"," -92.4007"
40118,"NEA BAPTIST MEMORIAL HOSPITAL","JONESBORO","AR","CRAIGHEAD","4800 EAST JOHNSON AVENUE
JONESBORO, AR 72401
(35.864204, -90.639107)","35.864204"," -90.639107"
40119,"WHITE RIVER MEDICAL CENTER","BATESVILLE","AR","INDEPENDENCE","1710 HARRISON STREET
BATESVILLE, AR 72503
(35.769538, -91.632939)","35.769538"," -91.632939"
40132,"LEVI HOSPITAL","HOT SPRINGS","AR","GARLAND","300 PROSPECT AVE
HOT SPRINGS, AR 71901
(34.509921, -93.056706)","34.509921"," -93.056706"
40134,"ARKANSAS HEART HOSPITAL, LLC","LITTLE ROCK","AR","PULASKI","1701 S SHACKLEFORD ROAD
LITTLE ROCK, AR 72211
(34.739159, -92.394421)","34.739159"," -92.394421"
40137,"ST VINCENT MEDICAL CENTER/NORTH","SHERWOOD","AR","PULASKI","2215 WILDWOOD AVENUE
SHERWOOD, AR 72120
(34.814389, -92.208392)","34.814389"," -92.208392"
40147,"ARKANSAS SURGICAL HOSPITAL","NO LITTLE ROCK","AR","PULASKI","5201 NORTH SHORE DRIVE
NO LITTLE ROCK, AR 72118
(34.80162, -92.34812)","34.80162"," -92.34812"
40152,"PHYSICIANS' SPECIALTY HOSPITAL","FAYETTEVILLE","AR","WASHINGTON","3873 NORTH PARKVIEW DRIVE
FAYETTEVILLE, AR 72703
(36.12133, -94.13373)","36.12133"," -94.13373"
40153,"WADLEY REGIONAL MEDICAL CENTER AT HOPE","HOPE","AR","HEMPSTEAD","2001 SOUTH MAIN
HOPE, AR 71801
(33.647678, -93.587058)","33.647678"," -93.587058"
41300,"NORTH LOGAN MERCY HOSPITAL","PARIS","AR","LOGAN","500 EAST ACADEMY
PARIS, AR 72855
(35.289988, -93.725419)","35.289988"," -93.725419"
41302,"RIVER VALLEY MEDICAL CENTER","DARDANELLE","AR","YELL","200 NORTH THIRD STREET
DARDANELLE, AR 72834
(35.220917, -93.156986)","35.220917"," -93.156986"
41303,"MERCY HOSPITAL TURNER MEMORIAL","OZARK","AR","FRANKLIN","801 WEST RIVER STREET
OZARK, AR 72949
(35.486118, -93.833807)","35.486118"," -93.833807"
41304,"EUREKA SPRINGS HOSPITAL, LLC","EUREKA SPRINGS","AR","CARROLL","24 NORRIS STREET
EUREKA SPRINGS, AR 72632
(36.400432, -93.744688)","36.400432"," -93.744688"
41305,"MERCY HOSPITAL WALDRON","WALDRON","AR","SCOTT","1341 WEST SIXTH STREET
WALDRON, AR 72958
(34.896785, -94.106077)","34.896785"," -94.106077"
41306,"COMMUNITY MEDICAL CENTER IZARD COUNTY","CALICO ROCK","AR","IZARD","103 GRASSE STREET
CALICO ROCK, AR 72519
(36.127174, -92.128685)","36.127174"," -92.128685"
41307,"CROSSRIDGE COMMUNITY HOSPITAL","WYNNE","AR","CROSS","310 SOUTH FALLS BOULEVARD
WYNNE, AR 72396
(35.219308, -90.787423)","35.219308"," -90.787423"
41308,"MCGEHEE HOSPITAL","MCGEHEE","AR","DESHA","900 SOUTH THIRD STREET
MCGEHEE, AR 71654
(33.618298, -91.393075)","33.618298"," -91.393075"
41309,"LAWRENCE MEMORIAL HOSPITAL","WALNUT RIDGE","AR","LAWRENCE","1309 WEST MAIN
WALNUT RIDGE, AR 72476
(36.074766, -90.968734)","36.074766"," -90.968734"
41310,"STONE COUNTY MEDICAL CENTER","MOUNTAIN VIEW","AR","STONE","2106 EAST MAIN STREET
MOUNTAIN VIEW, AR 72560
(35.85599, -92.083613)","35.85599"," -92.083613"
41311,"HOWARD MEMORIAL HOSPITAL","NASHVILLE","AR","HOWARD","130 MEDICAL CIRCLE
NASHVILLE, AR 71852
(33.949104, -93.879941)","33.949104"," -93.879941"
41312,"BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS","HEBER SPRINGS","AR","CLEBURNE","1800 BYPASS ROAD
HEBER SPRINGS, AR 72543
(35.506578, -92.001319)","35.506578"," -92.001319"
41313,"OZARK HEALTH","CLINTON","AR","VAN BUREN","2500 HIGHWAY 65 SOUTH
CLINTON, AR 72031
(35.565541, -92.451771)","35.565541"," -92.451771"
41314,"DEWITT HOSPITAL & NURSING HOME, INC","DE WITT","AR","ARKANSAS","1641 WHITEHEAD DRIVE
DE WITT, AR 72042
(34.278829, -91.338067)","34.278829"," -91.338067"
41316,"SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER","OSCEOLA","AR","MISSISSIPPI","611 WEST LEE AVENUE
OSCEOLA, AR 72370
(35.700247, -89.976796)","35.700247"," -89.976796"
41317,"DALLAS COUNTY MEDICAL CENTER","FORDYCE","AR","DALLAS","201 CLIFTON STREET
FORDYCE, AR 71742
(33.811158, -92.425058)","33.811158"," -92.425058"
41318,"MERCY HOSPITAL BOONEVILLE","BOONEVILLE","AR","LOGAN","880 WEST MAIN
BOONEVILLE, AR 72927
(35.140979, -93.934703)","35.140979"," -93.934703"
41319,"DE QUEEN MEDICAL CENTER, INC","DE QUEEN","AR","SEVIER","1306 WEST COLLIN RAYE DRIVE
DE QUEEN, AR 71832
(34.046577, -94.352742)","34.046577"," -94.352742"
41320,"LITTLE RIVER MEMORIAL HOSPITAL","ASHDOWN","AR","LITTLE RIVER","451 WEST LOCKE STREET
ASHDOWN, AR 71822
(33.669572, -94.135025)","33.669572"," -94.135025"
41321,"BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA","ARKADELPHIA","AR","CLARK","3050 TWIN RIVERS DRIVE
ARKADELPHIA, AR 71923
(34.122106, -93.088525)","34.122106"," -93.088525"
41322,"FULTON COUNTY HOSPITAL","SALEM","AR","FULTON","679 NORTH MAIN STREET
SALEM, AR 72576
(36.383365, -91.811189)","36.383365"," -91.811189"
41323,"ASHLEY COUNTY MEDICAL CENTER","CROSSETT","AR","ASHLEY","1015 UNITY ROAD
CROSSETT, AR 71635
(33.137647, -91.939574)","33.137647"," -91.939574"
41324,"CHI ST VINCENT MORRILTON","MORRILTON","AR","CONWAY","#4 HOSPITAL DRIVE
MORRILTON, AR 72110
","35.1661189","-92.720196"
41326,"DELTA MEMORIAL HOSPITAL","DUMAS","AR","DESHA","811 HIGHWAY 65 SOUTH
DUMAS, AR 71639
(33.873284, -91.481497)","33.873284"," -91.481497"
41327,"BRADLEY COUNTY MEDICAL CENTER","WARREN","AR","BRADLEY","404 SOUTH BRADLEY STREET
WARREN, AR 71671
(33.610538, -92.058665)","33.610538"," -92.058665"
41328,"CHICOT MEMORIAL MEDICAL CENTER","LAKE VILLAGE","AR","CHICOT","2729 SOUTH HIGHWAY 65 &amp; 82
LAKE VILLAGE, AR 71653
","35.5563796","-92.4494229"
41329,"MERCY HOSPITAL BERRYVILLE","BERRYVILLE","AR","CARROLL","214 CARTER STREET
BERRYVILLE, AR 72616
(36.358225, -93.551993)","36.358225"," -93.551993"
41330,"PIGGOTT COMMUNITY HOSPITAL","PIGGOTT","AR","CLAY","1206 GORDON DUCKWORTH DRIVE
PIGGOTT, AR 72454
(36.390661, -90.204531)","36.390661"," -90.204531"
41331,"OZARKS COMMUNITY HOSPITAL OF GRAVETTE","GRAVETTE","AR","BENTON","1101 JACKSON STREET SW
GRAVETTE, AR 72736
(36.409828, -94.459999)","36.409828"," -94.459999"
43300,"ARKANSAS CHILDREN'S HOSPITAL","LITTLE ROCK","AR","PULASKI","1 CHILDREN'S WAY, SLOT 301
LITTLE ROCK, AR 72202
(34.742822, -92.292006)","34.742822"," -92.292006"
50002,"ST ROSE HOSPITAL","HAYWARD","CA","ALAMEDA","27200 CALAROGA AVE
HAYWARD, CA 94545
(37.63291, -122.089742)","37.63291"," -122.089742"
50006,"ST JOSEPH HOSPITAL","EUREKA","CA","HUMBOLDT","2700 DOLBEER ST
EUREKA, CA 95501
(40.782899, -124.142041)","40.782899"," -124.142041"
50007,"MILLS-PENINSULA MEDICAL CENTER","BURLINGAME","CA","SAN MATEO","1501 TROUSDALE DRIVE
BURLINGAME, CA 94010
(37.594398, -122.383356)","37.594398"," -122.383356"
50008,"CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP","SAN FRANCISCO","CA","SAN FRANCISCO","601 DUBOCE AVE
SAN FRANCISCO, CA 94117
(37.769118, -122.434656)","37.769118"," -122.434656"
50009,"QUEEN OF THE VALLEY MEDICAL CENTER","NAPA","CA","NAPA","1000 TRANCAS ST
NAPA, CA 94558
(38.323554, -122.295968)","38.323554"," -122.295968"
50013,"ST HELENA HOSPITAL","SAINT HELENA","CA","NAPA","10 WOODLAND ROAD
SAINT HELENA, CA 94574
(38.541668, -122.47548)","38.541668"," -122.47548"
50014,"SUTTER AMADOR HOSPITAL","JACKSON","CA","AMADOR","200 MISSION BLVD
JACKSON, CA 95642
(38.349552, -120.765903)","38.349552"," -120.765903"
50017,"MERCY GENERAL HOSPITAL","SACRAMENTO","CA","SACRAMENTO","4001 J ST
SACRAMENTO, CA 95819
(38.569385, -121.452482)","38.569385"," -121.452482"
50018,"PACIFIC ALLIANCE MEDICAL CENTER","LOS ANGELES","CA","LOS ANGELES","531 W COLLEGE ST
LOS ANGELES, CA 90012
(34.064627, -118.239249)","34.064627"," -118.239249"
50022,"RIVERSIDE COMMUNITY HOSPITAL","RIVERSIDE","CA","RIVERSIDE","4445 MAGNOLIA AVENUE
RIVERSIDE, CA 92501
(33.975701, -117.380349)","33.975701"," -117.380349"
50024,"PARADISE VALLEY HOSPITAL","NATIONAL CITY","CA","SAN DIEGO","2400 EAST 4TH ST
NATIONAL CITY, CA 91950
(32.686336, -117.083243)","32.686336"," -117.083243"
50025,"UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER","SAN DIEGO","CA","SAN DIEGO","200 WEST ARBOR DRIVE
SAN DIEGO, CA 92103
(32.753717, -117.165914)","32.753717"," -117.165914"
50026,"GROSSMONT HOSPITAL","LA MESA","CA","SAN DIEGO","5555 GROSSMONT CENTER DRIVE BOX 58
LA MESA, CA 91942
(32.779435, -117.009178)","32.779435"," -117.009178"
50028,"MAD RIVER COMMUNITY HOSPITAL","ARCATA","CA","HUMBOLDT","3800 JANES RD
ARCATA, CA 95521
(40.903309, -124.090847)","40.903309"," -124.090847"
50030,"OROVILLE HOSPITAL","OROVILLE","CA","BUTTE","2767 OLIVE HIGHWAY
OROVILLE, CA 95966
(39.505584, -121.543802)","39.505584"," -121.543802"
50036,"BAKERSFIELD MEMORIAL HOSPITAL","BAKERSFIELD","CA","KERN","420 34TH ST BOX 1888
BAKERSFIELD, CA 93301
(35.390474, -119.006836)","35.390474"," -119.006836"
50038,"SANTA CLARA VALLEY MEDICAL CENTER","SAN JOSE","CA","SANTA CLARA","751 SOUTH BASCOM AVENUE
SAN JOSE, CA 95128
(37.313774, -121.931899)","37.313774"," -121.931899"
50039,"ENLOE MEDICAL CENTER","CHICO","CA","BUTTE","1531 ESPLANADE
CHICO, CA 95926
(39.742693, -121.849424)","39.742693"," -121.849424"
50040,"LAC/OLIVE VIEW-UCLA MEDICAL CENTER","SYLMAR","CA","LOS ANGELES","14445 OLIVE VIEW DRIVE
SYLMAR, CA 91342
(34.325912, -118.445513)","34.325912"," -118.445513"
50042,"ST ELIZABETH COMMUNITY HOSPITAL","RED BLUFF","CA","TEHAMA","2550 SISTER MARY COLUMBA DRIVE
RED BLUFF, CA 96080
(40.148699, -122.218202)","40.148699"," -122.218202"
50043,"ALTA BATES SUMMIT MEDICAL CENTER","OAKLAND","CA","ALAMEDA","350 HAWTHORNE AVENUE
OAKLAND, CA 94609
(37.820875, -122.263816)","37.820875"," -122.263816"
50045,"EL CENTRO REGIONAL MEDICAL CENTER","EL CENTRO","CA","IMPERIAL","1415 ROSS AVENUE
EL CENTRO, CA 92243
(32.781498, -115.56862)","32.781498"," -115.56862"
